iso_code,date,value,indicator
AFE,2014-01-01,578075373.0,Total Population
AFE,2015-01-01,593871847.0,Total Population
AFE,2016-01-01,609978946.0,Total Population
AFE,2017-01-01,626392880.0,Total Population
AFE,2018-01-01,643090131.0,Total Population
AFE,2019-01-01,660046272.0,Total Population
AFE,2020-01-01,677243299.0,Total Population
AFG,1971-01-01,11475450.0,Total Population
AFG,1972-01-01,11791222.0,Total Population
AFG,1973-01-01,12108963.0,Total Population
AFG,1974-01-01,12412960.0,Total Population
AFG,1975-01-01,12689164.0,Total Population
AFG,1976-01-01,12943093.0,Total Population
AFG,1977-01-01,13171294.0,Total Population
AFG,1978-01-01,13341199.0,Total Population
AFG,1979-01-01,13411060.0,Total Population
AFG,1980-01-01,13356500.0,Total Population
AFG,1981-01-01,13171679.0,Total Population
AFG,1982-01-01,12882518.0,Total Population
AFG,1983-01-01,12537732.0,Total Population
AFG,1984-01-01,12204306.0,Total Population
AFG,1985-01-01,11938204.0,Total Population
AFG,1986-01-01,11736177.0,Total Population
AFG,1987-01-01,11604538.0,Total Population
AFG,1988-01-01,11618008.0,Total Population
AFG,1989-01-01,11868873.0,Total Population
AFG,1990-01-01,12412311.0,Total Population
AFG,1991-01-01,13299016.0,Total Population
AFG,1992-01-01,14485543.0,Total Population
AFG,1993-01-01,15816601.0,Total Population
AFG,1994-01-01,17075728.0,Total Population
AFG,1995-01-01,18110662.0,Total Population
AFG,1996-01-01,18853444.0,Total Population
AFG,1997-01-01,19357126.0,Total Population
AFG,1998-01-01,19737770.0,Total Population
AFG,1999-01-01,20170847.0,Total Population
AFG,2000-01-01,20779957.0,Total Population
AFG,2001-01-01,21606992.0,Total Population
AFG,2002-01-01,22600774.0,Total Population
AFG,2003-01-01,23680871.0,Total Population
AFG,2004-01-01,24726689.0,Total Population
AFG,2005-01-01,25654274.0,Total Population
AFG,2006-01-01,26433058.0,Total Population
AFG,2007-01-01,27100542.0,Total Population
AFG,2008-01-01,27722281.0,Total Population
AFG,2009-01-01,28394806.0,Total Population
AFG,2010-01-01,29185511.0,Total Population
AFG,2011-01-01,30117411.0,Total Population
AFG,2012-01-01,31161378.0,Total Population
AFG,2013-01-01,32269592.0,Total Population
AFG,2014-01-01,33370804.0,Total Population
AFG,2015-01-01,34413603.0,Total Population
AFG,2016-01-01,35383028.0,Total Population
AFG,2017-01-01,36296111.0,Total Population
AFG,2018-01-01,37171922.0,Total Population
AFG,2019-01-01,38041757.0,Total Population
AFG,2020-01-01,38928341.0,Total Population
AFW,1971-01-01,123184308.0,Total Population
AFW,1972-01-01,126218502.0,Total Population
AFW,1973-01-01,129384954.0,Total Population
AFW,1974-01-01,132699537.0,Total Population
AFW,1975-01-01,136173544.0,Total Population
AFW,1976-01-01,139813171.0,Total Population
AFW,1977-01-01,143615715.0,Total Population
AFW,1978-01-01,147571063.0,Total Population
AFW,1979-01-01,151663853.0,Total Population
AFW,1980-01-01,155882270.0,Total Population
AFW,1981-01-01,160223588.0,Total Population
AFW,1982-01-01,164689764.0,Total Population
AFW,1983-01-01,169279422.0,Total Population
AFW,1984-01-01,173991851.0,Total Population
AFW,1985-01-01,178826553.0,Total Population
AFW,1986-01-01,183785612.0,Total Population
AFW,1987-01-01,188868567.0,Total Population
AFW,1988-01-01,194070079.0,Total Population
AFW,1989-01-01,199382783.0,Total Population
AFW,1990-01-01,204803865.0,Total Population
AFW,1991-01-01,210332267.0,Total Population
AFW,1992-01-01,215976366.0,Total Population
AFW,1993-01-01,221754806.0,Total Population
AFW,1994-01-01,227692136.0,Total Population
AFW,1995-01-01,233807627.0,Total Population
AFW,1996-01-01,240114179.0,Total Population
AFW,1997-01-01,246613750.0,Total Population
AFW,1998-01-01,253302310.0,Total Population
AFW,1999-01-01,260170348.0,Total Population
AFW,2000-01-01,267214544.0,Total Population
AFW,2001-01-01,274433894.0,Total Population
AFW,2002-01-01,281842480.0,Total Population
AFW,2003-01-01,289469530.0,Total Population
AFW,2004-01-01,297353098.0,Total Population
AFW,2005-01-01,305520588.0,Total Population
AFW,2006-01-01,313985474.0,Total Population
AFW,2007-01-01,322741656.0,Total Population
AFW,2008-01-01,331772330.0,Total Population
AFW,2009-01-01,341050537.0,Total Population
AFW,2010-01-01,350556886.0,Total Population
AFW,2011-01-01,360285439.0,Total Population
AFW,2012-01-01,370243017.0,Total Population
AFW,2013-01-01,380437896.0,Total Population
AFW,2014-01-01,390882979.0,Total Population
AFW,2015-01-01,401586651.0,Total Population
AFW,2016-01-01,412551299.0,Total Population
AFW,2017-01-01,423769930.0,Total Population
AFW,2018-01-01,435229381.0,Total Population
AFW,2019-01-01,446911598.0,Total Population
AFW,2020-01-01,458803476.0,Total Population
AGO,1971-01-01,6041239.0,Total Population
AGO,1972-01-01,6248965.0,Total Population
AGO,1973-01-01,6497283.0,Total Population
AGO,1974-01-01,6761623.0,Total Population
AGO,1975-01-01,7023994.0,Total Population
AGO,1976-01-01,7279630.0,Total Population
AGO,1977-01-01,7533814.0,Total Population
AGO,1978-01-01,7790774.0,Total Population
AGO,1979-01-01,8058112.0,Total Population
AGO,1980-01-01,8341290.0,Total Population
AGO,1981-01-01,8640478.0,Total Population
AGO,1982-01-01,8952971.0,Total Population
AGO,1983-01-01,9278104.0,Total Population
AGO,1984-01-01,9614756.0,Total Population
AGO,1985-01-01,9961993.0,Total Population
AGO,1986-01-01,10320116.0,Total Population
AGO,1987-01-01,10689247.0,Total Population
AGO,1988-01-01,11068051.0,Total Population
AGO,1989-01-01,11454784.0,Total Population
AGO,1990-01-01,11848385.0,Total Population
AGO,1991-01-01,12248901.0,Total Population
AGO,1992-01-01,12657361.0,Total Population
AGO,1993-01-01,13075044.0,Total Population
AGO,1994-01-01,13503753.0,Total Population
AGO,1995-01-01,13945205.0,Total Population
AGO,1996-01-01,14400722.0,Total Population
AGO,1997-01-01,14871572.0,Total Population
AGO,1998-01-01,15359600.0,Total Population
AGO,1999-01-01,15866871.0,Total Population
AGO,2000-01-01,16395477.0,Total Population
AGO,2001-01-01,16945753.0,Total Population
AGO,2002-01-01,17519418.0,Total Population
AGO,2003-01-01,18121477.0,Total Population
AGO,2004-01-01,18758138.0,Total Population
AGO,2005-01-01,19433604.0,Total Population
AGO,2006-01-01,20149905.0,Total Population
AGO,2007-01-01,20905360.0,Total Population
AGO,2008-01-01,21695636.0,Total Population
AGO,2009-01-01,22514275.0,Total Population
AGO,2010-01-01,23356247.0,Total Population
AGO,2011-01-01,24220660.0,Total Population
AGO,2012-01-01,25107925.0,Total Population
AGO,2013-01-01,26015786.0,Total Population
AGO,2014-01-01,26941773.0,Total Population
AGO,2015-01-01,27884380.0,Total Population
AGO,2016-01-01,28842482.0,Total Population
AGO,2017-01-01,29816769.0,Total Population
AGO,2018-01-01,30809787.0,Total Population
AGO,2019-01-01,31825299.0,Total Population
AGO,2020-01-01,32866268.0,Total Population
ALB,1971-01-01,2187853.0,Total Population
ALB,1972-01-01,2243126.0,Total Population
ALB,1973-01-01,2296752.0,Total Population
ALB,1974-01-01,2350124.0,Total Population
ALB,1975-01-01,2404831.0,Total Population
ALB,1976-01-01,2458526.0,Total Population
ALB,1977-01-01,2513546.0,Total Population
ALB,1978-01-01,2566266.0,Total Population
ALB,1979-01-01,2617832.0,Total Population
ALB,1980-01-01,2671997.0,Total Population
ALB,1981-01-01,2726056.0,Total Population
ALB,1982-01-01,2784278.0,Total Population
ALB,1983-01-01,2843960.0,Total Population
ALB,1984-01-01,2904429.0,Total Population
ALB,1985-01-01,2964762.0,Total Population
ALB,1986-01-01,3022635.0,Total Population
ALB,1987-01-01,3083605.0,Total Population
ALB,1988-01-01,3142336.0,Total Population
ALB,1989-01-01,3227943.0,Total Population
ALB,1990-01-01,3286542.0,Total Population
ALB,1991-01-01,3266790.0,Total Population
ALB,1992-01-01,3247039.0,Total Population
ALB,1993-01-01,3227287.0,Total Population
ALB,1994-01-01,3207536.0,Total Population
ALB,1995-01-01,3187784.0,Total Population
ALB,1996-01-01,3168033.0,Total Population
ALB,1997-01-01,3148281.0,Total Population
ALB,1998-01-01,3128530.0,Total Population
ALB,1999-01-01,3108778.0,Total Population
ALB,2000-01-01,3089027.0,Total Population
ALB,2001-01-01,3060173.0,Total Population
ALB,2002-01-01,3051010.0,Total Population
ALB,2003-01-01,3039616.0,Total Population
ALB,2004-01-01,3026939.0,Total Population
ALB,2005-01-01,3011487.0,Total Population
ALB,2006-01-01,2992547.0,Total Population
ALB,2007-01-01,2970017.0,Total Population
ALB,2008-01-01,2947314.0,Total Population
ALB,2009-01-01,2927519.0,Total Population
ALB,2010-01-01,2913021.0,Total Population
ALB,2011-01-01,2905195.0,Total Population
ALB,2012-01-01,2900401.0,Total Population
ALB,2013-01-01,2895092.0,Total Population
ALB,2014-01-01,2889104.0,Total Population
ALB,2015-01-01,2880703.0,Total Population
ALB,2016-01-01,2876101.0,Total Population
ALB,2017-01-01,2873457.0,Total Population
ALB,2018-01-01,2866376.0,Total Population
ALB,2019-01-01,2854191.0,Total Population
ALB,2020-01-01,2837849.0,Total Population
AND,1971-01-01,25571.0,Total Population
AND,1972-01-01,26885.0,Total Population
AND,1973-01-01,28232.0,Total Population
AND,1974-01-01,29515.0,Total Population
AND,1975-01-01,30705.0,Total Population
AND,1976-01-01,31782.0,Total Population
AND,1977-01-01,32769.0,Total Population
AND,1978-01-01,33744.0,Total Population
AND,1979-01-01,34825.0,Total Population
AND,1980-01-01,36063.0,Total Population
AND,1981-01-01,37498.0,Total Population
AND,1982-01-01,39115.0,Total Population
AND,1983-01-01,40854.0,Total Population
AND,1984-01-01,42706.0,Total Population
AND,1985-01-01,44593.0,Total Population
AND,1986-01-01,46520.0,Total Population
AND,1987-01-01,48459.0,Total Population
AND,1988-01-01,50433.0,Total Population
AND,1989-01-01,52452.0,Total Population
AND,1990-01-01,54508.0,Total Population
AND,1991-01-01,56666.0,Total Population
AND,1992-01-01,58882.0,Total Population
AND,1993-01-01,60974.0,Total Population
AND,1994-01-01,62676.0,Total Population
AND,1995-01-01,63860.0,Total Population
AND,1996-01-01,64363.0,Total Population
AND,1997-01-01,64318.0,Total Population
AND,1998-01-01,64140.0,Total Population
AND,1999-01-01,64368.0,Total Population
AND,2000-01-01,65390.0,Total Population
AND,2001-01-01,67344.0,Total Population
AND,2002-01-01,70048.0,Total Population
AND,2003-01-01,73180.0,Total Population
AND,2004-01-01,76250.0,Total Population
AND,2005-01-01,78871.0,Total Population
AND,2006-01-01,80995.0,Total Population
AND,2007-01-01,82682.0,Total Population
AND,2008-01-01,83860.0,Total Population
AND,2009-01-01,84461.0,Total Population
AND,2010-01-01,84454.0,Total Population
AND,2011-01-01,83748.0,Total Population
AND,2012-01-01,82427.0,Total Population
AND,2013-01-01,80770.0,Total Population
AND,2014-01-01,79213.0,Total Population
AND,2015-01-01,77993.0,Total Population
AND,2016-01-01,77295.0,Total Population
AND,2017-01-01,76997.0,Total Population
AND,2018-01-01,77008.0,Total Population
AND,2019-01-01,77146.0,Total Population
AND,2020-01-01,77265.0,Total Population
ARB,1971-01-01,125164720.0,Total Population
ARB,1972-01-01,128598743.0,Total Population
ARB,1973-01-01,132161302.0,Total Population
ARB,1974-01-01,135952270.0,Total Population
ARB,1975-01-01,140040580.0,Total Population
ARB,1976-01-01,144453278.0,Total Population
ARB,1977-01-01,149161836.0,Total Population
ARB,1978-01-01,154111160.0,Total Population
ARB,1979-01-01,159218539.0,Total Population
ARB,1980-01-01,164420771.0,Total Population
ARB,1981-01-01,169698978.0,Total Population
ARB,1982-01-01,175061794.0,Total Population
ARB,1983-01-01,180505967.0,Total Population
ARB,1984-01-01,186035280.0,Total Population
ARB,1985-01-01,191650328.0,Total Population
ARB,1986-01-01,197338140.0,Total Population
ARB,1987-01-01,203084958.0,Total Population
ARB,1988-01-01,208889669.0,Total Population
ARB,1989-01-01,214753965.0,Total Population
ARB,1990-01-01,222653371.0,Total Population
ARB,1991-01-01,228731671.0,Total Population
ARB,1992-01-01,232956364.0,Total Population
ARB,1993-01-01,239243294.0,Total Population
ARB,1994-01-01,245449429.0,Total Population
ARB,1995-01-01,253107302.0,Total Population
ARB,1996-01-01,259000937.0,Total Population
ARB,1997-01-01,264822167.0,Total Population
ARB,1998-01-01,270575777.0,Total Population
ARB,1999-01-01,276393809.0,Total Population
ARB,2000-01-01,282344141.0,Total Population
ARB,2001-01-01,288432153.0,Total Population
ARB,2002-01-01,294665202.0,Total Population
ARB,2003-01-01,301113869.0,Total Population
ARB,2004-01-01,307862846.0,Total Population
ARB,2005-01-01,314965776.0,Total Population
ARB,2006-01-01,322452764.0,Total Population
ARB,2007-01-01,330290752.0,Total Population
ARB,2008-01-01,338395936.0,Total Population
ARB,2009-01-01,346629179.0,Total Population
ARB,2010-01-01,354890097.0,Total Population
ARB,2011-01-01,363156846.0,Total Population
ARB,2012-01-01,371437642.0,Total Population
ARB,2013-01-01,379696477.0,Total Population
ARB,2014-01-01,387899835.0,Total Population
ARB,2015-01-01,396028301.0,Total Population
ARB,2016-01-01,404042892.0,Total Population
ARB,2017-01-01,411942825.0,Total Population
ARB,2018-01-01,419851989.0,Total Population
ARB,2019-01-01,427870273.0,Total Population
ARB,2020-01-01,436080728.0,Total Population
ARE,1971-01-01,277463.0,Total Population
ARE,1972-01-01,330968.0,Total Population
ARE,1973-01-01,394625.0,Total Population
ARE,1974-01-01,467457.0,Total Population
ARE,1975-01-01,548295.0,Total Population
ARE,1976-01-01,637926.0,Total Population
ARE,1977-01-01,735347.0,Total Population
ARE,1978-01-01,835498.0,Total Population
ARE,1979-01-01,931752.0,Total Population
ARE,1980-01-01,1019507.0,Total Population
ARE,1981-01-01,1096602.0,Total Population
ARE,1982-01-01,1164816.0,Total Population
ARE,1983-01-01,1228457.0,Total Population
ARE,1984-01-01,1293970.0,Total Population
ARE,1985-01-01,1366165.0,Total Population
ARE,1986-01-01,1446386.0,Total Population
ARE,1987-01-01,1533526.0,Total Population
ARE,1988-01-01,1627068.0,Total Population
ARE,1989-01-01,1725676.0,Total Population
ARE,1990-01-01,1828437.0,Total Population
ARE,1991-01-01,1937159.0,Total Population
ARE,1992-01-01,2052892.0,Total Population
ARE,1993-01-01,2173135.0,Total Population
ARE,1994-01-01,2294377.0,Total Population
ARE,1995-01-01,2415099.0,Total Population
ARE,1996-01-01,2539121.0,Total Population
ARE,1997-01-01,2671361.0,Total Population
ARE,1998-01-01,2813214.0,Total Population
ARE,1999-01-01,2966029.0,Total Population
ARE,2000-01-01,3134067.0,Total Population
ARE,2001-01-01,3302722.0,Total Population
ARE,2002-01-01,3478769.0,Total Population
ARE,2003-01-01,3711931.0,Total Population
ARE,2004-01-01,4068577.0,Total Population
ARE,2005-01-01,4588222.0,Total Population
ARE,2006-01-01,5300172.0,Total Population
ARE,2007-01-01,6168846.0,Total Population
ARE,2008-01-01,7089486.0,Total Population
ARE,2009-01-01,7917368.0,Total Population
ARE,2010-01-01,8549998.0,Total Population
ARE,2011-01-01,8946778.0,Total Population
ARE,2012-01-01,9141598.0,Total Population
ARE,2013-01-01,9197908.0,Total Population
ARE,2014-01-01,9214182.0,Total Population
ARE,2015-01-01,9262896.0,Total Population
ARE,2016-01-01,9360975.0,Total Population
ARE,2017-01-01,9487206.0,Total Population
ARE,2018-01-01,9630966.0,Total Population
ARE,2019-01-01,9770526.0,Total Population
ARE,2020-01-01,9890400.0,Total Population
ARG,1971-01-01,24259564.0,Total Population
ARG,1972-01-01,24653172.0,Total Population
ARG,1973-01-01,25056475.0,Total Population
ARG,1974-01-01,25462305.0,Total Population
ARG,1975-01-01,25865775.0,Total Population
ARG,1976-01-01,26264681.0,Total Population
ARG,1977-01-01,26661397.0,Total Population
ARG,1978-01-01,27061041.0,Total Population
ARG,1979-01-01,27471046.0,Total Population
ARG,1980-01-01,27896532.0,Total Population
ARG,1981-01-01,28338514.0,Total Population
ARG,1982-01-01,28794550.0,Total Population
ARG,1983-01-01,29262049.0,Total Population
ARG,1984-01-01,29737097.0,Total Population
ARG,1985-01-01,30216284.0,Total Population
ARG,1986-01-01,30698964.0,Total Population
ARG,1987-01-01,31184411.0,Total Population
ARG,1988-01-01,31668939.0,Total Population
ARG,1989-01-01,32148137.0,Total Population
ARG,1990-01-01,32618648.0,Total Population
ARG,1991-01-01,33079002.0,Total Population
ARG,1992-01-01,33529320.0,Total Population
ARG,1993-01-01,33970103.0,Total Population
ARG,1994-01-01,34402669.0,Total Population
ARG,1995-01-01,34828168.0,Total Population
ARG,1996-01-01,35246376.0,Total Population
ARG,1997-01-01,35657438.0,Total Population
ARG,1998-01-01,36063451.0,Total Population
ARG,1999-01-01,36467218.0,Total Population
ARG,2000-01-01,36870796.0,Total Population
ARG,2001-01-01,37275644.0,Total Population
ARG,2002-01-01,37681743.0,Total Population
ARG,2003-01-01,38087866.0,Total Population
ARG,2004-01-01,38491970.0,Total Population
ARG,2005-01-01,38892924.0,Total Population
ARG,2006-01-01,39289876.0,Total Population
ARG,2007-01-01,39684303.0,Total Population
ARG,2008-01-01,40080159.0,Total Population
ARG,2009-01-01,40482786.0,Total Population
ARG,2010-01-01,40788453.0,Total Population
ARG,2011-01-01,41261490.0,Total Population
ARG,2012-01-01,41733271.0,Total Population
ARG,2013-01-01,42202935.0,Total Population
ARG,2014-01-01,42669500.0,Total Population
ARG,2015-01-01,43131966.0,Total Population
ARG,2016-01-01,43590368.0,Total Population
ARG,2017-01-01,44044811.0,Total Population
ARG,2018-01-01,44494502.0,Total Population
ARG,2019-01-01,44938712.0,Total Population
ARG,2020-01-01,45376763.0,Total Population
ARM,1971-01-01,2587716.0,Total Population
ARM,1972-01-01,2650484.0,Total Population
ARM,1973-01-01,2712780.0,Total Population
ARM,1974-01-01,2773750.0,Total Population
ARM,1975-01-01,2832752.0,Total Population
ARM,1976-01-01,2889583.0,Total Population
ARM,1977-01-01,2944375.0,Total Population
ARM,1978-01-01,2997419.0,Total Population
ARM,1979-01-01,3049107.0,Total Population
ARM,1980-01-01,3099759.0,Total Population
ARM,1981-01-01,3148096.0,Total Population
ARM,1982-01-01,3193696.0,Total Population
ARM,1983-01-01,3238592.0,Total Population
ARM,1984-01-01,3285593.0,Total Population
ARM,1985-01-01,3335935.0,Total Population
ARM,1986-01-01,3392264.0,Total Population
ARM,1987-01-01,3451947.0,Total Population
ARM,1988-01-01,3504667.0,Total Population
ARM,1989-01-01,3536473.0,Total Population
ARM,1990-01-01,3538164.0,Total Population
ARM,1991-01-01,3505249.0,Total Population
ARM,1992-01-01,3442820.0,Total Population
ARM,1993-01-01,3363111.0,Total Population
ARM,1994-01-01,3283664.0,Total Population
ARM,1995-01-01,3217349.0,Total Population
ARM,1996-01-01,3168213.0,Total Population
ARM,1997-01-01,3133081.0,Total Population
ARM,1998-01-01,3108691.0,Total Population
ARM,1999-01-01,3089020.0,Total Population
ARM,2000-01-01,3069597.0,Total Population
ARM,2001-01-01,3050686.0,Total Population
ARM,2002-01-01,3033976.0,Total Population
ARM,2003-01-01,3017938.0,Total Population
ARM,2004-01-01,3000715.0,Total Population
ARM,2005-01-01,2981262.0,Total Population
ARM,2006-01-01,2958301.0,Total Population
ARM,2007-01-01,2932615.0,Total Population
ARM,2008-01-01,2907615.0,Total Population
ARM,2009-01-01,2888094.0,Total Population
ARM,2010-01-01,2877314.0,Total Population
ARM,2011-01-01,2876536.0,Total Population
ARM,2012-01-01,2884239.0,Total Population
ARM,2013-01-01,2897593.0,Total Population
ARM,2014-01-01,2912403.0,Total Population
ARM,2015-01-01,2925559.0,Total Population
ARM,2016-01-01,2936147.0,Total Population
ARM,2017-01-01,2944789.0,Total Population
ARM,2018-01-01,2951741.0,Total Population
ARM,2019-01-01,2957728.0,Total Population
ARM,2020-01-01,2963234.0,Total Population
ASM,1971-01-01,27982.0,Total Population
ASM,1972-01-01,28564.0,Total Population
ASM,1973-01-01,29103.0,Total Population
ASM,1974-01-01,29595.0,Total Population
ASM,1975-01-01,30045.0,Total Population
ASM,1976-01-01,30455.0,Total Population
ASM,1977-01-01,30834.0,Total Population
ASM,1978-01-01,31262.0,Total Population
ASM,1979-01-01,31842.0,Total Population
ASM,1980-01-01,32648.0,Total Population
ASM,1981-01-01,33697.0,Total Population
ASM,1982-01-01,34969.0,Total Population
ASM,1983-01-01,36413.0,Total Population
ASM,1984-01-01,37946.0,Total Population
ASM,1985-01-01,39521.0,Total Population
ASM,1986-01-01,41114.0,Total Population
ASM,1987-01-01,42741.0,Total Population
ASM,1988-01-01,44346.0,Total Population
ASM,1989-01-01,45894.0,Total Population
ASM,1990-01-01,47351.0,Total Population
ASM,1991-01-01,48682.0,Total Population
ASM,1992-01-01,49900.0,Total Population
ASM,1993-01-01,51025.0,Total Population
ASM,1994-01-01,52099.0,Total Population
ASM,1995-01-01,53158.0,Total Population
ASM,1996-01-01,54209.0,Total Population
ASM,1997-01-01,55227.0,Total Population
ASM,1998-01-01,56180.0,Total Population
ASM,1999-01-01,57049.0,Total Population
ASM,2000-01-01,57816.0,Total Population
ASM,2001-01-01,58496.0,Total Population
ASM,2002-01-01,59077.0,Total Population
ASM,2003-01-01,59495.0,Total Population
ASM,2004-01-01,59684.0,Total Population
ASM,2005-01-01,59557.0,Total Population
ASM,2006-01-01,59109.0,Total Population
ASM,2007-01-01,58367.0,Total Population
ASM,2008-01-01,57490.0,Total Population
ASM,2009-01-01,56675.0,Total Population
ASM,2010-01-01,56084.0,Total Population
ASM,2011-01-01,55755.0,Total Population
ASM,2012-01-01,55669.0,Total Population
ASM,2013-01-01,55717.0,Total Population
ASM,2014-01-01,55791.0,Total Population
ASM,2015-01-01,55806.0,Total Population
ASM,2016-01-01,55739.0,Total Population
ASM,2017-01-01,55617.0,Total Population
ASM,2018-01-01,55461.0,Total Population
ASM,2019-01-01,55312.0,Total Population
ASM,2020-01-01,55197.0,Total Population
ATG,1971-01-01,64354.0,Total Population
ATG,1972-01-01,64134.0,Total Population
ATG,1973-01-01,63649.0,Total Population
ATG,1974-01-01,63108.0,Total Population
ATG,1975-01-01,62671.0,Total Population
ATG,1976-01-01,62353.0,Total Population
ATG,1977-01-01,62162.0,Total Population
ATG,1978-01-01,62038.0,Total Population
ATG,1979-01-01,61948.0,Total Population
ATG,1980-01-01,61861.0,Total Population
ATG,1981-01-01,61789.0,Total Population
ATG,1982-01-01,61780.0,Total Population
ATG,1983-01-01,61779.0,Total Population
ATG,1984-01-01,61784.0,Total Population
ATG,1985-01-01,61785.0,Total Population
ATG,1986-01-01,61754.0,Total Population
ATG,1987-01-01,61713.0,Total Population
ATG,1988-01-01,61758.0,Total Population
ATG,1989-01-01,62007.0,Total Population
ATG,1990-01-01,62533.0,Total Population
ATG,1991-01-01,63363.0,Total Population
ATG,1992-01-01,64459.0,Total Population
ATG,1993-01-01,65777.0,Total Population
ATG,1994-01-01,67201.0,Total Population
ATG,1995-01-01,68672.0,Total Population
ATG,1996-01-01,70176.0,Total Population
ATG,1997-01-01,71707.0,Total Population
ATG,1998-01-01,73219.0,Total Population
ATG,1999-01-01,74674.0,Total Population
ATG,2000-01-01,76007.0,Total Population
ATG,2001-01-01,77212.0,Total Population
ATG,2002-01-01,78298.0,Total Population
ATG,2003-01-01,79311.0,Total Population
ATG,2004-01-01,80347.0,Total Population
ATG,2005-01-01,81462.0,Total Population
ATG,2006-01-01,82715.0,Total Population
ATG,2007-01-01,84029.0,Total Population
ATG,2008-01-01,85394.0,Total Population
ATG,2009-01-01,86743.0,Total Population
ATG,2010-01-01,88030.0,Total Population
ATG,2011-01-01,89250.0,Total Population
ATG,2012-01-01,90407.0,Total Population
ATG,2013-01-01,91510.0,Total Population
ATG,2014-01-01,92562.0,Total Population
ATG,2015-01-01,93571.0,Total Population
ATG,2016-01-01,94520.0,Total Population
